Season,Week,Date,Home Team,Home Score,Home Opening Spread,Home Closing Spread,Home Opening ML,Home Opening ML Decimal,Home Closing ML,Home Closing ML decimal,Away Team,Away Score,Away Opening Spread,Away Closing Spread,Away Opening ML,Away Opening ML Decimal,Away Closing ML,Away Closing ML decimal,Opening O/U Total,Closing O/U Total
2016,11,11/17/16,CAR,23,-4,-3.5,-170,1.588235294,-184,1.543478261,NOR,20,4,3.5,153,2.53,166,2.66,52,52.5
2016,11,11/20/16,NYG,22,-7.5,-7,-330,1.303030303,-283,1.35335689,CHI,16,7.5,7,289,3.89,250,3.5,45.5,41.5
2016,11,11/20/16,MIN,30,0,-2,-123,1.81300813,-125,1.8,ARI,24,0,2,111,2.11,113,2.13,41.5,39.5
2016,11,11/20/16,DAL,27,-7.5,-7,-305,1.327868852,-300,1.333333333,BAL,17,7.5,7,269,3.69,264,3.64,44,44.5
2016,11,11/20/16,IND,24,-3,-3,-155,1.64516129,-140,1.714285714,TEN,17,3,3,140,2.4,127,2.27,53,53.5
2016,11,11/20/16,CIN,12,-3,-2.5,-139,1.71942446,-136,1.735294118,BUF,16,3,2.5,126,2.26,123,2.23,47,48
2016,11,11/20/16,CLE,9,9,8,305,4.05,272,3.72,PIT,24,-9,-8,-350,1.285714286,-309,1.323624595,49.5,45.5
2016,11,11/20/16,DET,26,-6.5,-5.5,-268,1.373134328,-230,1.434782609,JAX,19,6.5,5.5,238,3.38,205,3.05,47,47
2016,11,11/20/16,KAN,17,-7.5,-7,-320,1.3125,-290,1.344827586,TAM,19,7.5,7,281,3.81,256,3.56,44.5,45
2016,11,11/20/16,LAR,10,0,-1,-117,1.854700855,-107,1.934579439,MIA,14,0,1,106,2.06,-103,1.970873786,40.5,39
2016,11,11/20/16,SEA,26,-6,-6.5,-270,1.37037037,-265,1.377358491,PHI,15,6,6.5,239,3.39,235,3.35,45.5,43
2016,11,11/20/16,SFO,17,13.5,10.5,638,7.38,423,5.23,NWE,30,-13.5,-10.5,-800,1.125,-500,1.2,51.5,51.5
2016,11,11/20/16,WAS,42,-2.5,-2.5,-140,1.714285714,-133,1.751879699,GNB,24,2.5,2.5,127,2.27,120,2.2,50,48.5
2016,11,11/21/16,OAK,27,-5,-6.5,-240,1.416666667,-253,1.395256917,HOU,20,5,6.5,214,3.14,225,3.25,46,45.5
2016,12,11/24/16,DET,16,-2.5,-2,-134,1.746268657,-119,1.840336134,MIN,13,2.5,2,121,2.21,108,2.08,42.5,42
2016,12,11/24/16,DAL,31,-7,-5.5,-275,1.363636364,-231,1.432900433,WAS,26,7,5.5,244,3.44,206,3.06,48,53
2016,12,11/24/16,IND,7,2.5,8,129,2.29,346,4.46,PIT,28,-2.5,-8,-142,1.704225352,-400,1.25,53.5,50
2016,12,11/27/16,CLE,13,7,6.5,252,3.52,237,3.37,NYG,27,-7,-6.5,-285,1.350877193,-267,1.374531835,44.5,47
2016,12,11/27/16,MIA,31,-7.5,-7,-350,1.285714286,-310,1.322580645,SFO,24,7.5,7,305,4.05,273,3.73,45.5,44.5
2016,12,11/27/16,NOR,49,-6.5,-7.5,-320,1.3125,-330,1.303030303,LAR,21,6.5,7.5,281,3.81,289,3.89,45.5,46
2016,12,11/27/16,CHI,21,1,6.5,181,2.81,222,3.22,TEN,27,-1,-6.5,-202,1.495049505,-250,1.4,44.5,41.5
2016,12,11/27/16,BUF,28,-7,-8.5,-310,1.322580645,-350,1.285714286,JAX,21,7,8.5,273,3.73,305,4.05,46,43.5
2016,12,11/27/16,ATL,38,-4,-3.5,-211,1.473933649,-187,1.534759358,ARI,19,4,3.5,189,2.89,168,2.68,50.5,49
2016,12,11/27/16,BAL,19,-3.5,-3.5,-210,1.476190476,-185,1.540540541,CIN,14,3.5,3.5,188,2.88,166,2.66,41.5,42
2016,12,11/27/16,HOU,13,-1,2.5,109,2.09,116,2.16,LAC,21,1,-2.5,-120,1.833333333,-128,1.78125,47,45.5
2016,12,11/27/16,TAM,14,5.5,5,218,3.18,197,2.97,SEA,5,-5.5,-5,-245,1.408163265,-220,1.454545455,44.5,46
2016,12,11/27/16,DEN,27,-3.5,-3.5,-167,1.598802395,-179,1.558659218,KAN,30,3.5,3.5,151,2.51,161,2.61,40.5,40
2016,12,11/27/16,OAK,35,-3.5,-3.5,-155,1.64516129,-164,1.609756098,CAR,32,3.5,3.5,140,2.4,148,2.48,48,48.5
2016,12,11/27/16,NYJ,17,8.5,9,318,4.18,361,4.61,NWE,22,-8.5,-9,-365,1.273972603,-420,1.238095238,47,48
2016,12,11/28/16,PHI,13,-3.5,-4,-188,1.531914894,-196,1.510204082,GNB,27,3.5,4,169,2.69,176,2.76,48,47
2016,13,12/01/16,MIN,15,2.5,3,166,2.66,138,2.38,DAL,17,-2.5,-3,-185,1.540540541,-153,1.653594771,43.5,43.5
2016,13,12/04/16,BAL,38,-3.5,-3.5,-173,1.578034682,-185,1.540540541,MIA,6,3.5,3.5,156,2.56,166,2.66,41.5,41.5
2016,13,12/04/16,CHI,26,-2.5,0,-127,1.787401575,107,2.07,SFO,6,2.5,0,115,2.15,-118,1.847457627,42.5,44
2016,13,12/04/16,GNB,21,-6,-7,-285,1.350877193,-312,1.320512821,HOU,13,6,7,252,3.52,274,3.74,45.5,44.5
2016,13,12/04/16,ATL,28,-3.5,-5,-193,1.518134715,-208,1.480769231,KAN,29,3.5,5,173,2.73,186,2.86,49,50
2016,13,12/04/16,NWE,26,-13.5,-13,-735,1.136054422,-750,1.133333333,LAR,10,13.5,13,594,6.94,604,7.04,45.5,44.5
2016,13,12/04/16,NOR,13,-4,-6.5,-250,1.4,-284,1.352112676,DET,28,4,6.5,222,3.22,251,3.51,54,53
2016,13,12/04/16,CIN,32,1,-1,-123,1.81300813,-118,1.847457627,PHI,14,-1,1,111,2.11,107,2.07,42,42
2016,13,12/04/16,JAX,10,4.5,3.5,211,3.11,160,2.6,DEN,20,-4.5,-3.5,-237,1.421940928,-178,1.561797753,43,39
2016,13,12/04/16,OAK,38,-3.5,-3,-164,1.609756098,-150,1.666666667,BUF,24,3.5,3,148,2.48,136,2.36,50.5,48.5
2016,13,12/04/16,LAC,21,-4,-3.5,-201,1.497512438,-185,1.540540541,TAM,28,4,3.5,180,2.8,166,2.66,46.5,49
2016,13,12/04/16,ARI,31,-2.5,-2.5,-141,1.709219858,-133,1.751879699,WAS,23,2.5,2.5,128,2.28,120,2.2,50.5,48.5
2016,13,12/04/16,PIT,24,-5.5,-7,-250,1.4,-315,1.317460317,NYG,14,5.5,7,222,3.22,277,3.77,50,49.5
2016,13,12/04/16,SEA,40,-6.5,-8.5,-290,1.344827586,-385,1.25974026,CAR,7,6.5,8.5,256,3.56,334,4.34,45,44
2016,13,12/05/16,NYJ,10,1.5,-1,113,2.13,-123,1.81300813,IND,41,-1.5,1,-125,1.8,111,2.11,49,49
2016,14,12/08/16,KAN,21,-3,-3.5,-175,1.571428571,-199,1.502512563,OAK,13,3,3.5,158,2.58,179,2.79,47.5,46
2016,14,12/11/16,BUF,20,1.5,1,112,2.12,104,2.04,PIT,27,-1.5,-1,-124,1.806451613,-115,1.869565217,47.5,45.5
2016,14,12/11/16,IND,17,-6,-6.5,-230,1.434782609,-270,1.37037037,HOU,22,6,6.5,205,3.05,239,3.39,47,47.5
2016,14,12/11/16,PHI,22,1,1.5,118,2.18,109,2.09,WAS,27,-1,-1.5,-130,1.769230769,-120,1.833333333,46.5,48.5
2016,14,12/11/16,TEN,13,-1.5,-2,-128,1.78125,-128,1.78125,DEN,10,1.5,2,116,2.16,116,2.16,43.5,44
2016,14,12/11/16,TAM,16,-2.5,-2,-140,1.714285714,-128,1.78125,NOR,11,2.5,2,127,2.27,116,2.16,51,52
2016,14,12/11/16,CAR,28,-1,-1,-117,1.854700855,-112,1.892857143,LAC,16,1,1,106,2.06,102,2.02,49,48.5
2016,14,12/11/16,CLE,10,4,4,221,3.21,169,2.69,CIN,23,-4,-4,-248,1.403225806,-188,1.531914894,43,42
2016,14,12/11/16,DET,20,-9.5,-7.5,-365,1.273972603,-314,1.318471338,CHI,17,9.5,7.5,318,4.18,276,3.76,43.5,42
2016,14,12/11/16,JAX,16,3,3,162,2.62,153,2.53,MIN,25,-3,-3,-180,1.555555556,-170,1.588235294,40,38
2016,14,12/11/16,MIA,26,-2.5,2,-117,1.854700855,111,2.11,ARI,23,2.5,-2,106,2.06,-123,1.81300813,43.5,44
2016,14,12/11/16,SFO,17,-1,-3,-138,1.724637681,-146,1.684931507,NYJ,23,1,3,125,2.25,132,2.32,44.5,42.5
2016,14,12/11/16,GNB,38,2.5,3,127,2.27,131,2.31,SEA,10,-2.5,-3,-140,1.714285714,-145,1.689655172,46.5,47
2016,14,12/11/16,LAR,14,4.5,4.5,212,3.12,186,2.86,ATL,42,-4.5,-4.5,-238,1.420168067,-208,1.480769231,46,44
2016,14,12/11/16,NYG,10,3,3.5,149,2.49,166,2.66,DAL,7,-3,-3.5,-165,1.606060606,-185,1.540540541,47.5,47
2016,14,12/12/16,NWE,30,-7.5,-6,-315,1.317460317,-248,1.403225806,BAL,23,7.5,6,277,3.77,221,3.21,44.5,45.5
2016,15,12/15/16,SEA,24,-14,-15,-1000,1.1,-1100,1.090909091,LAR,3,14,15,767,8.67,828,9.28,40.5,39.5
2016,15,12/17/16,NYJ,13,3,2.5,118,2.18,131,2.31,MIA,34,-3,-2.5,-130,1.769230769,-145,1.689655172,40.5,40
2016,15,12/17/16,CHI,27,6.5,4.5,235,3.35,201,3.01,GNB,30,-6.5,-4.5,-265,1.377358491,-225,1.444444444,40.5,40
2016,15,12/17/16,KAN,17,-5,-6,-227,1.440528634,-242,1.41322314,TEN,19,5,6,203,3.03,216,3.16,43,43
2016,15,12/17/16,NYG,17,-4,-4,-216,1.462962963,-196,1.510204082,DET,6,4,4,193,2.93,176,2.76,43,42.5
2016,15,12/17/16,BUF,33,-10.5,-10.5,-480,1.208333333,-465,1.215053763,CLE,13,10.5,10.5,408,5.08,397,4.97,43,43.5
2016,15,12/17/16,MIN,6,-3.5,-5,-201,1.497512438,-239,1.418410042,IND,34,3.5,5,180,2.8,213,3.13,44,44.5
2016,15,12/17/16,BAL,27,-5.5,-5,-230,1.434782609,-225,1.444444444,PHI,26,5.5,5,205,3.05,201,3.01,41.5,41
2016,15,12/17/16,DAL,26,-7,-7,-310,1.322580645,-295,1.338983051,TAM,20,7,7,273,3.73,260,3.6,46,47.5
2016,15,12/17/16,HOU,21,-5,-3.5,-255,1.392156863,-185,1.540540541,JAX,20,5,3.5,227,3.27,166,2.66,40.5,39.5
2016,15,12/17/16,ARI,41,-2.5,-3,-129,1.775193798,-154,1.649350649,NOR,48,2.5,3,117,2.17,139,2.39,50,48.5
2016,15,12/17/16,ATL,41,-13,-13.5,-800,1.125,-900,1.111111111,SFO,13,13,13.5,638,7.38,704,8.04,52,51.5
2016,15,12/17/16,DEN,3,3,3,146,2.46,136,2.36,NWE,16,-3,-3,-162,1.617283951,-150,1.666666667,44,43.5
2016,15,12/17/16,LAC,16,3,2.5,124,2.24,116,2.16,OAK,19,-3,-2.5,-137,1.729927007,-128,1.78125,51,49.5
2016,15,12/17/16,CIN,20,3,3,330,4.3,140,2.4,PIT,24,-3,-3,329,4.29,-155,1.64516129,44.5,45.5
2016,15,12/19/16,WAS,15,-4.5,-7,-216,1.462962963,-290,1.344827586,CAR,26,4.5,7,193,2.93,261,3.61,51,50.5
2016,16,12/22/16,PHI,24,3,-2,128,2.28,-126,1.793650794,NYG,19,-3,2,-141,1.709219858,114,2.14,42,42.5
2016,16,12/24/16,BUF,31,-3.5,-4.5,-186,1.537634409,-220,1.454545455,MIA,34,3.5,4.5,167,2.67,197,2.97,43,44.5
2016,16,12/24/16,NOR,31,-3,-3,-145,1.689655172,-170,1.588235294,TAM,24,3,3,131,2.31,153,2.53,52.5,53
2016,16,12/24/16,NWE,41,-16.5,-17,-1400,1.071428571,-1500,1.066666667,NYJ,3,16.5,17,998,10.98,1051,11.51,43.5,45
2016,16,12/24/16,JAX,38,3.5,4,195,2.95,175,2.75,TEN,17,-3.5,-4,-218,1.458715596,-195,1.512820513,44.5,44
2016,16,12/24/16,GNB,38,-7,-6,-270,1.37037037,-265,1.377358491,MIN,25,7,6,239,3.39,235,3.35,43.5,44.5
2016,16,12/24/16,CLE,20,6,4.5,218,3.18,179,2.79,LAC,17,-6,-4.5,-245,1.408163265,-199,1.502512563,44,45
2016,16,12/24/16,CHI,21,3,3,151,2.51,140,2.4,WAS,41,-3,-3,-167,1.598802395,-155,1.64516129,45,49
2016,16,12/24/16,CAR,16,2,3,115,2.15,136,2.36,ATL,33,-2,-3,-127,1.787401575,-150,1.666666667,51.5,48.5
2016,16,12/24/16,OAK,33,-4,-3.5,-186,1.537634409,-174,1.574712644,IND,25,4,3.5,167,2.67,157,2.57,53,52
2016,16,12/24/16,SEA,31,-7.5,-9,-380,1.263157895,-380,1.263157895,ARI,34,7.5,9,330,4.3,330,4.3,43.5,43.5
2016,16,12/24/16,LAR,21,-3,-6,-192,1.520833333,-253,1.395256917,SFO,22,3,6,173,2.73,225,3.25,41,39.5
2016,16,12/24/16,HOU,12,-2.5,-3,-117,1.854700855,-154,1.649350649,CIN,10,2.5,3,106,2.06,139,2.39,40.5,41.5
2016,16,12/25/16,PIT,31,-5,-5.5,-218,1.458715596,-250,1.4,BAL,27,5,5.5,195,2.95,222,3.22,44.5,46.5
2016,16,12/25/16,KAN,33,-4.5,-3.5,-194,1.515463918,-190,1.526315789,DEN,10,4.5,3.5,174,2.74,171,2.71,38,38.5
2016,16,12/26/16,DAL,42,-7.5,-6.5,-305,1.327868852,-280,1.357142857,DET,21,7.5,6.5,269,3.69,248,3.48,41.5,47
2016,17,01/01/17,ATL,38,-6.5,-7.5,-278,1.35971223,-350,1.285714286,NOR,32,6.5,7.5,246,3.46,305,4.05,55.5,58.5
2016,17,01/01/17,MIN,38,-6.5,-6,-230,1.434782609,-255,1.392156863,CHI,10,6.5,6,205,3.05,227,3.27,41,44
2016,17,01/01/17,IND,24,-6,-5.5,-217,1.460829493,-250,1.4,JAX,20,6,5.5,194,2.94,222,3.22,49,48.5
2016,17,01/01/17,PHI,27,-3.5,-6.5,-185,1.540540541,-245,1.408163265,DAL,13,3.5,6.5,166,2.66,218,3.18,43,44
2016,17,01/01/17,DET,24,3.5,3.5,151,2.51,171,2.71,GNB,31,-3.5,-3.5,-167,1.598802395,-190,1.526315789,48,50
2016,17,01/01/17,MIA,14,7.5,7.5,354,4.54,323,4.23,NWE,35,-7.5,-7.5,-410,1.243902439,-372,1.268817204,44.5,47
2016,17,01/01/17,NYJ,30,6,3.5,155,2.55,171,2.71,BUF,10,-6,-3.5,-172,1.581395349,-190,1.526315789,45,43
2016,17,01/01/17,TAM,17,-4,-3.5,-245,1.408163265,-190,1.526315789,CAR,16,4,3.5,218,3.18,171,2.71,47.5,44.5
2016,17,01/01/17,WAS,10,-7.5,-10,-380,1.263157895,-430,1.23255814,NYG,19,7.5,10,330,4.3,369,4.69,44,47.5
2016,17,01/01/17,TEN,24,-3,-3,-157,1.636942675,-164,1.609756098,HOU,17,3,3,142,2.42,148,2.48,40.5,41.5
2016,17,01/01/17,CIN,27,-2.5,2.5,-128,1.78125,125,2.25,BAL,10,2.5,-2.5,116,2.16,-138,1.724637681,41,40.5
2016,17,01/01/17,PIT,27,-10.5,-3.5,-245,1.408163265,-190,1.526315789,CLE,24,10.5,3.5,218,3.18,171,2.71,44.5,41.5
2016,17,01/01/17,LAC,27,4,5.5,222,3.22,210,3.1,KAN,37,-4,-5.5,-250,1.4,-235,1.425531915,45,45
2016,17,01/01/17,DEN,24,-3.5,-1,-121,1.826446281,-118,1.847457627,OAK,6,3.5,1,110,2.1,107,2.07,41.5,40
2016,17,01/01/17,SFO,23,9.5,11.5,338,4.38,423,5.23,SEA,25,-9.5,-11.5,-390,1.256410256,-500,1.2,44,44.5
2016,17,01/01/17,LAR,6,7,7,218,3.18,252,3.52,ARI,44,-7,-7,-245,1.408163265,-285,1.350877193,40.5,39
2016,Wildcard,01/07/17,HOU,27,-3,-4,-150,1.666666667,-208,1.480769231,OAK,14,3,4,136,2.36,186,2.86,37.5,37.5
2016,Wildcard,01/07/17,SEA,26,-7.5,-8,-315,1.317460317,-390,1.256410256,DET,6,7.5,8,277,3.77,338,4.38,43,45.5
2016,Wildcard,01/08/17,PIT,30,-10,-11,-400,1.25,-603,1.165837479,MIA,12,10,11,346,4.46,500,6,47.5,47.5
2016,Wildcard,01/08/17,GNB,38,-4.5,-5,-190,1.526315789,-210,1.476190476,NYG,13,4.5,5,171,2.71,188,2.88,44.5,46.5
2016,Division,01/14/17,ATL,36,-3.5,-6.5,-190,1.526315789,-272,1.367647059,SEA,20,3.5,6.5,171,2.71,241,3.41,49.5,51
2016,Division,01/14/17,NWE,34,-16,-16,-1150,1.086956522,-1200,1.083333333,HOU,16,16,16,858,9.58,887,9.87,44.5,44
2016,Division,01/15/17,KAN,16,0,-2.5,-126,1.793650794,-139,1.71942446,PIT,18,0,2.5,114,2.14,126,2.26,46,45.5
2016,Division,01/15/17,DAL,31,-4,-5.5,-196,1.510204082,-231,1.432900433,GNB,34,4,5.5,176,2.76,206,3.06,51.5,52.5
2016,Conference,01/22/17,ATL,44,-4,-6.5,-197,1.507614213,-248,1.403225806,GNB,21,4,6.5,177,2.77,221,3.21,61,59.5
2016,Conference,01/22/17,NWE,36,-6,-5.5,-235,1.425531915,-218,1.458715596,PIT,17,6,5.5,210,3.1,195,2.95,51,49.5
2016,Superbowl,02/05/17,ATL,34,3,3,136,2.36,126,2.26,NWE,28,-3,-3,-150,1.666666667,-150,1.666666667,58,57
2017,Week 1,9/7/17,NWE,27,-7.5,-8,-370,1.27,-441,1.23,KAN,42,7.5,8,322,4.22,378,4.78,48.5,47.5
2017,Week 1,9/10/17,HOU,7,-4.5,-5.5,-216,1.46,-225,1.44,JAX,29,4.5,5.5,193,2.93,201,3.01,42,38
2017,Week 1,9/10/17,BUF,21,-6,-7,-385,1.26,-340,1.29,NYJ,12,6,7,334,4.34,297,3.97,42.5,42
2017,Week 1,9/10/17,WAS,17,-2.5,2,104,2.04,113,2.13,PHI,30,2.5,-2,-115,1.87,-125,1.8,48,49.5
2017,Week 1,9/10/17,TEN,16,1,-2.5,-123,1.81,-134,1.75,OAK,26,-1,2.5,111,2.11,121,2.21,51.5,49.5
2017,Week 1,9/10/17,CHI,17,7,6.5,252,3.52,245,3.45,ATL,23,-7,-6.5,-285,1.35,-277,1.36,50.5,48
2017,Week 1,9/10/17,CIN,0,-2.5,-2.5,-143,1.7,-140,1.71,BAL,20,2.5,2.5,129,2.29,127,2.27,43,41.5
2017,Week 1,9/10/17,CLE,18,9,10,385,4.85,385,4.85,PIT,21,-9,-10,-450,1.22,-450,1.22,47.5,47
2017,Week 1,9/10/17,DET,35,-2.5,2.5,102,2.02,106,2.06,ARI,23,2.5,-2.5,-113,1.88,-117,1.85,48.5,48.5
2017,Week 1,9/10/17,LAR,46,3,-3.5,-185,1.54,-185,1.54,IND,9,-3,3.5,166,2.66,166,2.66,47,41.5
2017,Week 1,9/10/17,GNB,17,-3,-2.5,-165,1.61,-134,1.75,SEA,9,3,2.5,149,2.49,121,2.21,49.5,49.5
2017,Week 1,9/10/17,SFO,3,4.5,4.5,231,3.31,201,3.01,CAR,23,-4.5,-4.5,-260,1.38,-225,1.44,48,45.5
2017,Week 1,9/10/17,DAL,19,-5.5,-6,-164,1.61,-248,1.4,NYG,3,5.5,6,148,2.48,221,3.21,49.5,46.5
2017,Week 1,9/11/17,MIN,29,-3.5,-3,-188,1.53,-172,1.58,NOR,19,3.5,3,169,2.69,155,2.55,48,47.5
2017,Week 1,9/11/17,DEN,24,-3.5,-3,-178,1.56,-145,1.69,LAC,21,3.5,3,160,2.6,131,2.31,44,41.5
2017,Week 1,9/10/17,MIA,20,0,1,103,2.03,108,2.08,TAM,30,0,-1,-114,1.88,-119,1.84,40,44
2017,Week 2,9/14/17,CIN,9,-3,-5.5,-179,1.56,-236,1.42,HOU,13,3,5.5,161,2.61,211,3.11,38.5,38
2017,Week 2,9/17/17,PIT,26,-7,-8.5,-305,1.33,-380,1.26,MIN,9,7,8.5,269,3.69,330,4.3,45,43
2017,Week 2,9/17/17,BAL,24,-7.5,-7.5,-325,1.31,-320,1.31,CLE,10,7.5,7.5,285,3.85,281,3.81,41,39.5
2017,Week 2,9/17/17,TAM,29,-6.5,-7,-285,1.35,-307,1.33,CHI,7,6.5,7,252,3.52,270,3.7,43,44
2017,Week 2,9/17/17,CAR,9,-7,-6.5,-300,1.33,-280,1.36,BUF,3,7,6.5,264,3.64,248,3.48,42.5,43
2017,Week 2,9/17/17,IND,13,7,7,285,3.85,252,3.52,ARI,16,-7,-7,-325,1.31,-285,1.35,44,44
2017,Week 2,9/17/17,JAX,16,0,1,106,2.06,102,2.02,TEN,37,0,-1,-117,1.85,-113,1.88,44,42
2017,Week 2,9/17/17,KAN,27,-4.5,-4,-208,1.48,-199,1.5,PHI,20,4.5,4,186,2.86,179,2.79,48,46.5
2017,Week 2,9/17/17,NOR,20,4.5,5.5,181,2.81,197,2.97,NWE,36,-4.5,-5.5,-202,1.5,-220,1.45,54,55
2017,Week 2,9/17/17,OAK,45,-14,-14,-800,1.13,-850,1.12,NYJ,20,14,14,638,7.38,671,7.71,43.5,44
2017,Week 2,9/17/17,LAC,17,-5,-3.5,-225,1.44,-185,1.54,MIA,19,5,3.5,201,3.01,166,2.66,45,46.5
2017,Week 2,9/17/17,DEN,42,2,2.5,111,2.11,116,2.16,DAL,17,-2,-2.5,-123,1.81,-128,1.78,43,44
2017,Week 2,9/17/17,LAR,20,-3,-3,-133,1.75,-150,1.67,WAS,27,3,3,120,2.2,136,2.36,46,45.5
2017,Week 2,9/17/17,SEA,12,-12,-13.5,-630,1.16,-800,1.13,SFO,9,12,13.5,520,6.2,638,7.38,43,42
2017,Week 2,9/17/17,ATL,34,-2,-3.5,-143,1.7,-177,1.56,GNB,23,2,3.5,129,2.29,159,2.59,53.5,55
2017,Week 2,9/18/17,NYG,10,-4.5,-3,-208,1.48,-167,1.6,DET,24,4.5,3,186,2.86,151,2.51,43.5,42
2017,Week 3,9/21/17,SFO,39,3,3,115,2.15,127,2.27,LAR,41,-3,-3,-127,1.79,-140,1.71,41,40.5
2017,Week 3,9/24/17,JAX,44,4,3,171,2.71,146,2.46,BAL,7,-4,-3,-190,1.53,-162,1.62,40.5,38
2017,Week 3,9/24/17,DET,26,3,3,129,2.29,151,2.51,ATL,30,-3,-3,-143,1.7,-167,1.6,48.5,51
2017,Week 3,9/24/17,IND,31,1,-1,101,2.01,-116,1.86,CLE,28,-1,1,-111,1.9,105,2.05,40.5,42
2017,Week 3,9/24/17,MIN,34,2.5,0,131,2.31,-106,1.94,TAM,17,-2.5,0,-145,1.69,-104,1.96,39.5,41
2017,Week 3,9/24/17,NWE,36,-13,-13.5,-750,1.13,-990,1.1,HOU,33,13,13.5,604,7.04,761,8.61,43.5,44.5
2017,Week 3,9/24/17,NYJ,20,6,5.5,218,3.18,200,3,MIA,6,-6,-5.5,-245,1.41,-224,1.45,41.5,43
2017,Week 3,9/24/17,PHI,27,-5,-5,-260,1.38,-230,1.43,NYG,24,5,5,231,3.31,205,3.05,43.5,42
2017,Week 3,9/24/17,BUF,26,2,3.5,131,2.31,162,2.62,DEN,16,-2,-3.5,-145,1.69,-180,1.56,41,40
2017,Week 3,9/24/17,CAR,13,-6,-5.5,-247,1.4,-242,1.41,NOR,34,6,5.5,220,3.2,216,3.16,49,46.5
2017,Week 3,9/24/17,CHI,23,7.5,7,285,3.85,264,3.64,PIT,17,-7.5,-7,-325,1.31,-300,1.33,45.5,43.5
2017,Week 3,9/24/17,TEN,33,-2.5,-2,-132,1.76,-130,1.77,SEA,27,2.5,2,120,2.2,118,2.18,43,42
2017,Week 3,9/24/17,GNB,27,-10,-7,-380,1.26,-335,1.3,CIN,24,10,7,330,4.3,293,3.93,45.5,47.5
2017,Week 3,9/24/17,LAC,10,2.5,3,122,2.22,131,2.31,KAN,24,-2.5,-3,-135,1.74,-145,1.69,45.5,47.5
2017,Week 3,9/24/17,WAS,27,3.5,3.5,138,2.38,166,2.66,OAK,10,-3.5,-3.5,-153,1.65,-185,1.54,53,53
2017,Week 3,9/25/17,ARI,17,3.5,3,169,2.69,137,2.37,DAL,28,-3.5,-3,-188,1.53,-151,1.66,47.5,46.5
2017,Week 4,9/28/17,GNB,35,-7.5,-7.5,-315,1.32,-360,1.28,CHI,14,7.5,7.5,277,3.77,314,4.14,45.5,44
2017,Week 4,10/1/17,MIA,0,2,4,125,2.25,176,2.76,NOR,20,-2,-4,-138,1.72,-196,1.51,50,51.5
2017,Week 4,10/1/17,HOU,57,2,2.5,102,2.02,126,2.26,TEN,14,-2,-2.5,-113,1.88,-139,1.72,43.5,43
2017,Week 4,10/1/17,MIN,7,-2.5,-2.5,-120,1.83,-155,1.65,DET,14,2.5,2.5,109,2.09,140,2.4,42.5,43
2017,Week 4,10/1/17,NWE,30,-8.5,-9,-415,1.24,-450,1.22,CAR,33,8.5,9,358,4.58,385,4.85,48,48
2017,Week 4,10/1/17,NYJ,23,3.5,4,162,2.62,175,2.75,JAX,20,-3.5,-4,-180,1.56,-195,1.51,39.5,38.5
2017,Week 4,10/1/17,ATL,17,-8.5,-8,-380,1.26,-380,1.26,BUF,23,8.5,8,330,4.3,330,4.3,48.5,48
2017,Week 4,10/1/17,BAL,9,2.5,3.5,137,2.37,166,2.66,PIT,26,-2.5,-3.5,-152,1.66,-185,1.54,45,42
2017,Week 4,10/1/17,CLE,7,3,3,162,2.62,148,2.48,CIN,31,-3,-3,-180,1.56,-164,1.61,40,41.5
2017,Week 4,10/1/17,DAL,30,-7.5,-5,-285,1.35,-237,1.42,LAR,35,7.5,5,252,3.52,211,3.11,46.5,51
2017,Week 4,10/1/17,ARI,18,-7,-6.5,-300,1.33,-265,1.38,SFO,15,7,6.5,264,3.64,235,3.35,44.5,43
2017,Week 4,10/1/17,LAC,24,-1,-1.5,-111,1.9,-117,1.85,PHI,26,1,1.5,101,2.01,106,2.06,46.5,48
2017,Week 4,10/1/17,TAM,25,-4.5,-2.5,-167,1.6,-139,1.72,NYG,23,4.5,2.5,151,2.51,126,2.26,44,46
2017,Week 4,10/1/17,DEN,16,-2.5,-3.5,-150,1.67,-185,1.54,OAK,10,2.5,3.5,136,2.36,166,2.66,46.5,44
2017,Week 4,10/1/17,SEA,46,-13.5,-12.5,-900,1.11,-750,1.13,IND,18,13.5,12.5,704,8.04,604,7.04,41.5,41.5
2017,Week 4,10/2/17,KAN,29,-7,-6.5,-270,1.37,-269,1.37,WAS,20,7,6.5,239,3.39,239,3.39,49.5,48
2017,Week 5,10/5/17,TAM,14,4.5,3.5,211,3.11,162,2.62,NWE,19,-4.5,-3.5,-237,1.42,-180,1.56,54,54.5
2017,Week 5,10/8/17,MIA,16,3,0,126,2.26,-113,1.88,TEN,10,-3,0,-139,1.72,102,2.02,43.5,41.5
2017,Week 5,10/8/17,NYG,22,-4,-3,-195,1.51,-160,1.63,LAC,27,4,3,175,2.75,144,2.44,44.5,45.5
2017,Week 5,10/8/17,CIN,20,-3,-3,-149,1.67,-150,1.67,BUF,16,3,3,135,2.35,136,2.36,39,39
2017,Week 5,10/8/17,PIT,9,-8.5,-7.5,-390,1.26,-330,1.3,JAX,30,8.5,7.5,338,4.38,289,3.89,44.5,41
2017,Week 5,10/8/17,PHI,34,-6.5,-6,-270,1.37,-254,1.39,ARI,7,6.5,6,239,3.39,226,3.26,45,45
2017,Week 5,10/8/17,CLE,14,-1.5,1.5,-124,1.81,111,2.11,NYJ,17,1.5,-1.5,112,2.12,-122,1.82,39,41.5
